date,CAT_irn,FieldDept,cumulative,rel_freq
2013-01,1086542,Anthropology,4,18
2014-08,1086542,Anthropology,16,5
2011-03,1086559,Anthropology,2,18
2014-08,1086559,Anthropology,14,5
2011-03,1086681,Anthropology,2,18
2013-01,1086681,Anthropology,4,18
2013-11,1086681,Anthropology,6,33
2014-08,1086681,Anthropology,16,4
2011-03,1086693,Anthropology,1,9
2013-05,1086693,Anthropology,2,13
2014-02,1086693,Anthropology,3,2
2014-08,1086693,Anthropology,7,2
2011-03,1086733,Anthropology,1,9
2013-05,1086733,Anthropology,2,13
2014-08,1086733,Anthropology,7,2
2011-03,1086760,Anthropology,2,18
2013-05,1086760,Anthropology,4,25
2013-10,1086760,Anthropology,6,7
2014-02,1086760,Anthropology,8,3
2014-08,1086760,Anthropology,16,3
2011-03,1086773,Anthropology,2,18
2013-01,1086773,Anthropology,4,18
2013-09,1086773,Anthropology,10,38
2014-02,1086773,Anthropology,12,3
2014-06,1086773,Anthropology,14,25
2014-08,1086773,Anthropology,24,4
2011-03,1086810,Anthropology,5,46
2013-01,1086810,Anthropology,10,46
2014-02,1086810,Anthropology,15,8
2014-06,1086810,Anthropology,20,63
2014-08,1086810,Anthropology,40,8
2011-03,1086817,Anthropology,2,18
2013-01,1086817,Anthropology,4,18
2014-08,1086817,Anthropology,18,6
2011-03,1086954,Anthropology,1,9
2014-02,1086954,Anthropology,2,2
2014-06,1086954,Anthropology,3,13
2014-08,1086954,Anthropology,7,2
2011-03,1087272,Anthropology,8,73
2013-02,1087272,Anthropology,16,27
2013-04,1087272,Anthropology,24,28
2014-02,1087272,Anthropology,32,13
2014-06,1087272,Anthropology,40,100
2014-08,1087272,Anthropology,80,16
2009-10,1120885,Anthropology,2,50
2010-01,1120885,Anthropology,6,100
2011-11,1120885,Anthropology,8,7
2014-03,1120885,Anthropology,10,12
2014-05,1120885,Anthropology,12,3
2014-06,1120885,Anthropology,14,25
2014-08,1120885,Anthropology,20,2
2011-03,1123521,Anthropology,1,9
2013-12,1123521,Anthropology,2,1
2014-02,1123521,Anthropology,3,2
2014-08,1123521,Anthropology,6,1
2009-10,1139502,Anthropology,4,100
2010-01,1139502,Anthropology,8,100
2011-11,1139502,Anthropology,10,7
2014-03,1139502,Anthropology,12,12
2014-05,1139502,Anthropology,14,3
2014-08,1139502,Anthropology,22,3
2009-10,1139533,Anthropology,2,50
2010-01,1139533,Anthropology,6,100
2011-11,1139533,Anthropology,8,7
2014-03,1139533,Anthropology,10,12
2014-05,1139533,Anthropology,12,3
2014-06,1139533,Anthropology,14,25
2014-08,1139533,Anthropology,22,3
2009-10,1139783,Anthropology,2,50
2010-01,1139783,Anthropology,6,100
2011-11,1139783,Anthropology,8,7
2013-03,1139783,Anthropology,10,40
2014-03,1139783,Anthropology,12,12
2014-05,1139783,Anthropology,14,3
2014-06,1139783,Anthropology,16,25
2014-08,1139783,Anthropology,24,3
2009-10,1139863,Anthropology,2,50
2010-01,1139863,Anthropology,6,100
2011-11,1139863,Anthropology,8,7
2014-03,1139863,Anthropology,10,12
2014-05,1139863,Anthropology,12,3
2014-06,1139863,Anthropology,14,25
2014-08,1139863,Anthropology,22,3
2011-03,1140097,Anthropology,2,18
2011-06,1140097,Anthropology,4,25
2013-10,1140097,Anthropology,6,7
2014-01,1140097,Anthropology,8,40
2014-03,1140097,Anthropology,10,12
2014-08,1140097,Anthropology,18,3
2011-03,1140225,Anthropology,1,9
2014-02,1140225,Anthropology,2,2
2014-08,1140225,Anthropology,7,2
2011-03,1140304,Anthropology,2,18
2012-12,1140304,Anthropology,4,67
2014-02,1140304,Anthropology,6,3
2014-07,1140304,Anthropology,8,3
2014-08,1140304,Anthropology,18,4
2008-12,1140517,Anthropology,567,100
2013-12,1140517,Anthropology,693,100
2014-02,1140517,Anthropology,756,100
2014-05,1140517,Anthropology,819,100
2014-07,1140517,Anthropology,882,88
2014-08,1140517,Anthropology,1134,100
2011-03,1140867,Anthropology,5,46
2013-08,1140867,Anthropology,10,63
2013-12,1140867,Anthropology,15,4
2014-05,1140867,Anthropology,20,8
2014-08,1140867,Anthropology,35,6
2011-03,1141229,Anthropology,2,18
2013-12,1141229,Anthropology,4,2
2014-08,1141229,Anthropology,10,2
2011-03,1141350,Anthropology,2,18
2013-12,1141350,Anthropology,4,2
2014-08,1141350,Anthropology,10,2
2011-03,1141369,Anthropology,1,9
2013-11,1141369,Anthropology,2,17
2014-08,1141369,Anthropology,5,1
2014-09,1141369,Anthropology,6,5
2011-03,1141423,Anthropology,1,9
2014-01,1141423,Anthropology,2,20
2014-08,1141423,Anthropology,5,1
2011-03,1141470,Anthropology,1,9
2013-12,1141470,Anthropology,2,1
2014-08,1141470,Anthropology,5,1
2011-03,1141684,Anthropology,2,18
2014-01,1141684,Anthropology,4,40
2014-08,1141684,Anthropology,10,2
2011-03,1141929,Anthropology,2,18
2014-01,1141929,Anthropology,4,40
2014-08,1141929,Anthropology,10,2
2011-03,1142125,Anthropology,1,9
2013-12,1142125,Anthropology,2,1
2014-02,1142125,Anthropology,3,2
2014-08,1142125,Anthropology,6,1
2014-09,1142125,Anthropology,7,5
2011-03,1142331,Anthropology,1,9
2014-02,1142331,Anthropology,3,3
2014-07,1142331,Anthropology,4,1
2014-08,1142331,Anthropology,9,2
2011-03,1142686,Anthropology,2,18
2012-01,1142686,Anthropology,6,44
2013-02,1142686,Anthropology,8,7
2014-02,1142686,Anthropology,12,6
2014-07,1142686,Anthropology,14,3
2014-08,1142686,Anthropology,24,4
2011-03,1142687,Anthropology,2,18
2012-01,1142687,Anthropology,10,89
2013-02,1142687,Anthropology,12,7
2014-02,1142687,Anthropology,14,3
2014-08,1142687,Anthropology,26,5
2011-03,1142689,Anthropology,4,36
2013-02,1142689,Anthropology,8,13
2013-04,1142689,Anthropology,12,14
2014-02,1142689,Anthropology,20,13
2014-07,1142689,Anthropology,24,6
2014-08,1142689,Anthropology,44,8
2011-03,1142691,Anthropology,2,18
2012-01,1142691,Anthropology,10,89
2012-09,1142691,Anthropology,12,40
2013-02,1142691,Anthropology,14,7
2014-02,1142691,Anthropology,16,3
2014-07,1142691,Anthropology,18,3
2014-08,1142691,Anthropology,28,4
2011-03,1142692,Anthropology,2,18
2013-02,1142692,Anthropology,4,7
2014-02,1142692,Anthropology,8,6
2014-07,1142692,Anthropology,10,3
2014-08,1142692,Anthropology,20,4
2011-03,1142694,Anthropology,1,9
2013-02,1142694,Anthropology,2,3
2013-12,1142694,Anthropology,3,1
2014-02,1142694,Anthropology,4,2
2014-07,1142694,Anthropology,5,1
2014-08,1142694,Anthropology,9,2
2011-03,1142705,Anthropology,1,9
2014-02,1142705,Anthropology,3,3
2014-07,1142705,Anthropology,4,1
2014-08,1142705,Anthropology,7,1
2011-03,1143011,Anthropology,1,9
2013-02,1143011,Anthropology,2,3
2014-02,1143011,Anthropology,3,2
2014-07,1143011,Anthropology,4,1
2014-08,1143011,Anthropology,8,2
2011-03,1143012,Anthropology,2,18
2012-01,1143012,Anthropology,10,89
2013-02,1143012,Anthropology,12,7
2013-11,1143012,Anthropology,14,33
2014-02,1143012,Anthropology,18,6
2014-03,1143012,Anthropology,20,12
2014-07,1143012,Anthropology,22,3
2014-08,1143012,Anthropology,28,2
2011-03,1143117,Anthropology,2,18
2013-02,1143117,Anthropology,4,7
2014-02,1143117,Anthropology,8,6
2014-07,1143117,Anthropology,10,3
2014-08,1143117,Anthropology,18,3
2011-03,1150482,Anthropology,1,9
2013-10,1150482,Anthropology,2,3
2014-02,1150482,Anthropology,3,2
2014-06,1150482,Anthropology,4,13
2014-08,1150482,Anthropology,9,2
2008-12,1151933,Anthropology,1,0
2011-03,1151933,Anthropology,2,9
2013-12,1151933,Anthropology,3,1
2014-07,1151933,Anthropology,4,1
2014-08,1151933,Anthropology,8,2
2008-12,1151936,Anthropology,1,0
2011-03,1151936,Anthropology,2,9
2013-12,1151936,Anthropology,3,1
2014-07,1151936,Anthropology,4,1
2014-08,1151936,Anthropology,8,2
2008-12,1151937,Anthropology,1,0
2011-03,1151937,Anthropology,2,9
2013-12,1151937,Anthropology,3,1
2014-07,1151937,Anthropology,4,1
2014-08,1151937,Anthropology,8,2
2008-12,1151939,Anthropology,1,0
2011-03,1151939,Anthropology,2,9
2013-12,1151939,Anthropology,3,1
2014-07,1151939,Anthropology,4,1
2014-08,1151939,Anthropology,8,2
2008-12,1151940,Anthropology,1,0
2011-03,1151940,Anthropology,2,9
2013-12,1151940,Anthropology,3,1
2014-07,1151940,Anthropology,4,1
2014-08,1151940,Anthropology,8,2
2008-12,1151941,Anthropology,1,0
2011-03,1151941,Anthropology,2,9
2013-12,1151941,Anthropology,3,1
2014-07,1151941,Anthropology,4,1
2014-08,1151941,Anthropology,8,2
2008-12,1151942,Anthropology,1,0
2011-03,1151942,Anthropology,2,9
2013-12,1151942,Anthropology,3,1
2014-07,1151942,Anthropology,4,1
2014-08,1151942,Anthropology,8,2
2011-03,1153743,Anthropology,1,9
2013-12,1153743,Anthropology,2,1
2014-02,1153743,Anthropology,3,2
2014-08,1153743,Anthropology,7,2
2014-09,1153743,Anthropology,8,5
2011-03,1160195,Anthropology,1,9
2013-11,1160195,Anthropology,3,33
2014-01,1160195,Anthropology,4,20
2014-02,1160195,Anthropology,5,2
2014-07,1160195,Anthropology,7,3
2014-08,1160195,Anthropology,10,1
2011-03,1160208,Anthropology,1,9
2013-11,1160208,Anthropology,2,17
2014-02,1160208,Anthropology,3,2
2014-05,1160208,Anthropology,6,5
2014-06,1160208,Anthropology,10,50
2014-08,1160208,Anthropology,13,1
2011-03,1160323,Anthropology,3,27
2012-05,1160323,Anthropology,6,75
2012-06,1160323,Anthropology,9,9
2012-08,1160323,Anthropology,12,30
2013-09,1160323,Anthropology,15,19
2013-11,1160323,Anthropology,18,50
2013-12,1160323,Anthropology,24,5
2014-07,1160323,Anthropology,27,4
2014-08,1160323,Anthropology,39,5
2011-03,1160356,Anthropology,4,36
2012-05,1160356,Anthropology,8,100
2012-06,1160356,Anthropology,12,12
2012-08,1160356,Anthropology,16,40
2013-09,1160356,Anthropology,20,25
2013-11,1160356,Anthropology,24,67
2014-02,1160356,Anthropology,28,6
2014-06,1160356,Anthropology,32,50
2014-08,1160356,Anthropology,48,6
2011-03,1161587,Anthropology,2,18
2012-08,1161587,Anthropology,3,10
2014-01,1161587,Anthropology,4,20
2014-08,1161587,Anthropology,8,2
2009-04,1161610,Anthropology,2,33
2010-01,1161610,Anthropology,3,25
2011-03,1161610,Anthropology,4,9
2014-08,1161610,Anthropology,10,2
2011-03,1162675,Anthropology,2,18
2013-07,1162675,Anthropology,4,50
2014-07,1162675,Anthropology,6,3
2014-08,1162675,Anthropology,14,3
2011-03,1163594,Anthropology,1,9
2011-07,1163594,Anthropology,3,100
2014-05,1163594,Anthropology,4,2
2014-08,1163594,Anthropology,9,2
2011-03,1163997,Anthropology,1,9
2011-07,1163997,Anthropology,3,100
2013-10,1163997,Anthropology,5,7
2013-12,1163997,Anthropology,7,2
2014-07,1163997,Anthropology,9,3
2014-08,1163997,Anthropology,13,2
2011-03,1165947,Anthropology,1,9
2013-10,1165947,Anthropology,2,3
2014-04,1165947,Anthropology,3,7
2014-06,1165947,Anthropology,5,25
2014-08,1165947,Anthropology,10,2
2011-03,1167353,Anthropology,1,9
2013-12,1167353,Anthropology,2,1
2014-05,1167353,Anthropology,3,2
2014-07,1167353,Anthropology,4,1
2014-08,1167353,Anthropology,7,1
2011-03,1167972,Anthropology,1,9
2013-11,1167972,Anthropology,2,17
2014-06,1167972,Anthropology,3,13
2014-08,1167972,Anthropology,7,2
2011-03,1167976,Anthropology,1,9
2013-11,1167976,Anthropology,2,17
2014-06,1167976,Anthropology,3,13
2014-08,1167976,Anthropology,7,2
2011-03,1175422,Anthropology,1,9
2012-11,1175422,Anthropology,2,7
2013-12,1175422,Anthropology,3,1
2014-08,1175422,Anthropology,6,1
2011-03,1186998,Anthropology,1,9
2011-08,1186998,Anthropology,3,33
2014-05,1186998,Anthropology,4,2
2014-06,1186998,Anthropology,5,13
2014-08,1186998,Anthropology,8,1
2011-03,1187728,Anthropology,1,9
2011-08,1187728,Anthropology,3,33
2014-07,1187728,Anthropology,4,1
2014-08,1187728,Anthropology,7,1
2014-01,1234488,Anthropology,1,20
2014-08,1234488,Anthropology,8,3
2014-09,1234488,Anthropology,13,23
2011-03,1237343,Anthropology,8,73
2012-11,1237343,Anthropology,16,53
2013-02,1237343,Anthropology,32,53
2013-08,1237343,Anthropology,40,100
2013-09,1237343,Anthropology,56,100
2014-02,1237343,Anthropology,64,13
2014-05,1237343,Anthropology,72,13
2014-06,1237343,Anthropology,80,100
2014-08,1237343,Anthropology,120,16
2010-03,1252131,Anthropology,17,100
2012-06,1252131,Anthropology,51,100
2013-10,1252131,Anthropology,68,59
2014-03,1252131,Anthropology,85,100
2014-08,1252131,Anthropology,153,27
2009-01,1257902,Anthropology,116,100
2010-02,1257902,Anthropology,174,100
2010-12,1257902,Anthropology,232,100
2011-10,1257902,Anthropology,261,100
2011-11,1257902,Anthropology,290,100
2012-02,1257902,Anthropology,348,100
2012-06,1257902,Anthropology,377,85
2013-04,1257902,Anthropology,406,100
2013-10,1257902,Anthropology,435,100
2013-12,1257902,Anthropology,522,69
2014-07,1257902,Anthropology,551,40
2014-08,1257902,Anthropology,667,46
2011-04,1260365,Anthropology,2,40
2011-05,1260365,Anthropology,4,100
2012-04,1260365,Anthropology,6,50
2012-05,1260365,Anthropology,10,100
2012-06,1260365,Anthropology,12,6
2013-10,1260365,Anthropology,14,7
2014-06,1260365,Anthropology,16,25
2014-08,1260365,Anthropology,24,3
2011-04,1260543,Anthropology,1,20
2012-04,1260543,Anthropology,2,25
2012-07,1260543,Anthropology,3,25
2013-02,1260543,Anthropology,5,7
2014-02,1260543,Anthropology,6,2
2014-06,1260543,Anthropology,7,13
2014-08,1260543,Anthropology,10,1
2011-04,1260556,Anthropology,1,20
2011-05,1260556,Anthropology,2,50
2012-04,1260556,Anthropology,3,25
2014-05,1260556,Anthropology,5,3
2014-08,1260556,Anthropology,9,2
2011-04,1260664,Anthropology,2,40
2011-05,1260664,Anthropology,4,100
2012-04,1260664,Anthropology,6,50
2012-05,1260664,Anthropology,8,50
2013-01,1260664,Anthropology,12,36
2013-10,1260664,Anthropology,14,7
2014-06,1260664,Anthropology,16,25
2014-08,1260664,Anthropology,24,3
2011-04,1260669,Anthropology,2,40
2011-05,1260669,Anthropology,4,100
2012-04,1260669,Anthropology,6,50
2012-05,1260669,Anthropology,8,50
2012-11,1260669,Anthropology,10,13
2013-01,1260669,Anthropology,12,18
2013-02,1260669,Anthropology,16,13
2014-05,1260669,Anthropology,18,3
2014-08,1260669,Anthropology,26,3
2011-04,1260696,Anthropology,2,40
2011-05,1260696,Anthropology,4,100
2012-04,1260696,Anthropology,6,50
2012-05,1260696,Anthropology,10,100
2012-06,1260696,Anthropology,12,6
2012-10,1260696,Anthropology,14,100
2012-11,1260696,Anthropology,16,13
2013-01,1260696,Anthropology,20,36
2013-02,1260696,Anthropology,22,7
2014-05,1260696,Anthropology,24,3
2014-08,1260696,Anthropology,32,3
2011-04,1260698,Anthropology,2,40
2011-05,1260698,Anthropology,4,100
2012-04,1260698,Anthropology,6,50
2012-05,1260698,Anthropology,10,100
2012-06,1260698,Anthropology,12,6
2012-07,1260698,Anthropology,14,50
2013-10,1260698,Anthropology,16,7
2014-06,1260698,Anthropology,18,25
2014-08,1260698,Anthropology,26,3
2011-04,1261905,Anthropology,1,20
2011-06,1261905,Anthropology,2,13
2012-04,1261905,Anthropology,3,25
2013-11,1261905,Anthropology,5,33
2014-06,1261905,Anthropology,6,13
2014-08,1261905,Anthropology,9,1
2011-04,1263768,Anthropology,2,40
2011-06,1263768,Anthropology,4,25
2012-04,1263768,Anthropology,6,50
2012-05,1263768,Anthropology,8,50
2012-06,1263768,Anthropology,10,6
2012-08,1263768,Anthropology,12,20
2012-10,1263768,Anthropology,14,100
2012-11,1263768,Anthropology,16,13
2013-01,1263768,Anthropology,20,36
2013-02,1263768,Anthropology,22,7
2014-06,1263768,Anthropology,24,25
2014-07,1263768,Anthropology,26,3
2014-08,1263768,Anthropology,34,3
2011-04,1263970,Anthropology,1,20
2011-06,1263970,Anthropology,2,13
2012-04,1263970,Anthropology,3,25
2012-06,1263970,Anthropology,5,6
2013-10,1263970,Anthropology,6,3
2014-06,1263970,Anthropology,7,13
2014-08,1263970,Anthropology,11,2
2011-04,1264071,Anthropology,1,20
2011-06,1264071,Anthropology,2,13
2012-04,1264071,Anthropology,3,25
2012-06,1264071,Anthropology,5,6
2014-06,1264071,Anthropology,6,13
2014-08,1264071,Anthropology,10,2
2011-04,1264072,Anthropology,1,20
2011-06,1264072,Anthropology,2,13
2012-04,1264072,Anthropology,3,25
2012-06,1264072,Anthropology,5,6
2013-08,1264072,Anthropology,6,13
2014-06,1264072,Anthropology,7,13
2014-08,1264072,Anthropology,11,2
2011-04,1264103,Anthropology,2,40
2011-06,1264103,Anthropology,4,25
2012-04,1264103,Anthropology,6,50
2012-06,1264103,Anthropology,12,18
2012-08,1264103,Anthropology,14,20
2013-10,1264103,Anthropology,16,7
2014-06,1264103,Anthropology,18,25
2014-08,1264103,Anthropology,28,4
2011-04,1264129,Anthropology,4,80
2011-06,1264129,Anthropology,12,100
2012-04,1264129,Anthropology,16,100
2012-07,1264129,Anthropology,20,100
2012-08,1264129,Anthropology,28,80
2012-09,1264129,Anthropology,32,80
2012-11,1264129,Anthropology,36,27
2013-01,1264129,Anthropology,44,73
2013-02,1264129,Anthropology,48,13
2013-10,1264129,Anthropology,56,28
2014-04,1264129,Anthropology,60,29
2014-08,1264129,Anthropology,80,8
2011-04,1264132,Anthropology,2,40
2011-06,1264132,Anthropology,4,25
2012-04,1264132,Anthropology,6,50
2012-06,1264132,Anthropology,12,18
2012-08,1264132,Anthropology,14,20
2012-10,1264132,Anthropology,16,100
2012-11,1264132,Anthropology,18,13
2013-01,1264132,Anthropology,22,36
2013-02,1264132,Anthropology,24,7
2014-05,1264132,Anthropology,28,6
2014-08,1264132,Anthropology,36,3
2011-03,1352787,Anthropology,2,18
2013-10,1352787,Anthropology,4,7
2014-02,1352787,Anthropology,6,3
2014-04,1352787,Anthropology,8,14
2014-05,1352787,Anthropology,14,10
2014-06,1352787,Anthropology,16,25
2014-08,1352787,Anthropology,24,3
2011-03,1352993,Anthropology,4,36
2012-08,1352993,Anthropology,8,40
2013-01,1352993,Anthropology,12,36
2013-02,1352993,Anthropology,16,13
2013-05,1352993,Anthropology,20,50
2013-12,1352993,Anthropology,28,6
2014-03,1352993,Anthropology,32,24
2014-07,1352993,Anthropology,36,6
2014-08,1352993,Anthropology,56,8
2011-03,1353285,Anthropology,4,36
2013-01,1353285,Anthropology,8,36
2013-02,1353285,Anthropology,16,27
2013-05,1353285,Anthropology,24,100
2013-12,1353285,Anthropology,28,3
2014-04,1353285,Anthropology,32,29
2014-07,1353285,Anthropology,36,6
2014-08,1353285,Anthropology,60,10
2011-03,1353287,Anthropology,4,36
2013-01,1353287,Anthropology,8,36
2013-02,1353287,Anthropology,12,13
2013-05,1353287,Anthropology,16,50
2013-06,1353287,Anthropology,20,100
2014-01,1353287,Anthropology,24,80
2014-03,1353287,Anthropology,28,24
2014-05,1353287,Anthropology,32,6
2014-07,1353287,Anthropology,36,6
2014-08,1353287,Anthropology,56,8
2011-03,1353288,Anthropology,7,64
2013-01,1353288,Anthropology,14,64
2014-07,1353288,Anthropology,21,10
2014-08,1353288,Anthropology,49,11
2011-03,1353289,Anthropology,7,64
2013-01,1353289,Anthropology,14,64
2014-07,1353289,Anthropology,21,10
2014-08,1353289,Anthropology,56,14
2011-03,1353446,Anthropology,3,27
2013-02,1353446,Anthropology,6,10
2013-05,1353446,Anthropology,9,38
2014-02,1353446,Anthropology,12,5
2014-07,1353446,Anthropology,21,13
2014-08,1353446,Anthropology,36,6
2011-03,1353810,Anthropology,8,73
2012-08,1353810,Anthropology,16,80
2013-02,1353810,Anthropology,32,53
2014-02,1353810,Anthropology,48,25
2014-04,1353810,Anthropology,56,57
2014-05,1353810,Anthropology,64,13
2014-08,1353810,Anthropology,104,16
2011-03,1353885,Anthropology,4,36
2012-08,1353885,Anthropology,8,40
2012-11,1353885,Anthropology,12,27
2014-08,1353885,Anthropology,32,8
2011-03,1353932,Anthropology,3,27
2013-02,1353932,Anthropology,6,10
2013-06,1353932,Anthropology,9,75
2013-12,1353932,Anthropology,12,2
2014-02,1353932,Anthropology,15,5
2014-07,1353932,Anthropology,18,4
2014-08,1353932,Anthropology,33,6
2011-03,1353968,Anthropology,8,73
2012-11,1353968,Anthropology,16,53
2013-09,1353968,Anthropology,24,50
2014-04,1353968,Anthropology,32,57
2014-08,1353968,Anthropology,64,13
2011-03,1354050,Anthropology,3,27
2012-11,1354050,Anthropology,6,20
2014-04,1354050,Anthropology,9,21
2014-08,1354050,Anthropology,24,6
2011-03,1354079,Anthropology,3,27
2014-01,1354079,Anthropology,6,60
2014-02,1354079,Anthropology,9,5
2014-08,1354079,Anthropology,27,7
2011-03,1354103,Anthropology,7,64
2012-08,1354103,Anthropology,14,70
2012-11,1354103,Anthropology,21,47
2013-09,1354103,Anthropology,28,44
2014-04,1354103,Anthropology,42,100
2014-08,1354103,Anthropology,77,14
2011-03,1354129,Anthropology,2,18
2013-09,1354129,Anthropology,4,13
2013-10,1354129,Anthropology,8,14
2014-02,1354129,Anthropology,10,3
2014-04,1354129,Anthropology,12,14
2014-07,1354129,Anthropology,14,3
2014-08,1354129,Anthropology,20,2
2011-03,1354130,Anthropology,2,18
2013-09,1354130,Anthropology,4,13
2013-10,1354130,Anthropology,8,14
2014-02,1354130,Anthropology,10,3
2014-04,1354130,Anthropology,12,14
2014-07,1354130,Anthropology,14,3
2014-08,1354130,Anthropology,20,2
2011-03,1354166,Anthropology,7,64
2012-11,1354166,Anthropology,14,47
2013-09,1354166,Anthropology,21,44
2014-08,1354166,Anthropology,63,17
2011-03,1354168,Anthropology,10,91
2012-08,1354168,Anthropology,20,100
2012-11,1354168,Anthropology,30,67
2013-02,1354168,Anthropology,50,67
2013-09,1354168,Anthropology,60,63
2014-08,1354168,Anthropology,110,20
2008-10,1354279,Anthropology,5,33
2012-08,1354279,Anthropology,10,50
